longitude,latitude,sqft_living,population,price,ocean_proximity,yr_changed,bedrooms
-118.3,34.25,1300,688,176700,0,1987,1.0
-118.33,34.24,6434,3540,293300,0,1992,4.0
-118.35,34.22,9259,3963,228700,0,2004,6.0
-118.35,34.22,1260,638,258300,0,1993,1.0
-118.35,34.21,1470,1047,181400,0,1984,1.0
-118.35,34.21,1073,804,172600,0,1981,1.0
-118.31,34.28,3258,1810,219900,0,1989,2.0
-118.31,34.27,1446,759,215600,0,1988,1.0
-118.3,34.26,1510,809,176500,0,1980,1.0
-118.3,34.26,1065,605,185900,0,1983,1.0
-118.31,34.26,2264,1124,189600,0,1985,1.0
-118.31,34.26,1297,733,160300,0,1982,1.0
-118.31,34.26,1797,948,187300,0,1989,1.0
-118.32,34.26,3690,1804,222700,0,1991,3.0
-118.35,34.28,3214,1700,248200,0,1993,2.0
-118.33,34.27,3034,1776,230200,0,1994,2.0
-118.35,34.27,604,314,205400,0,1991,1.0
-118.34,34.26,1776,702,314900,0,1986,1.0
-118.35,34.25,2795,1267,354400,0,1989,1.0
-118.36,34.26,3677,1598,378000,0,1989,2.0
-118.3,34.26,1643,1142,200600,0,1995,1.0
-118.3,34.25,1442,859,197300,0,1979,1.0
-118.31,34.26,1444,624,239400,0,1986,1.0
-118.31,34.26,1882,1005,217100,0,1987,1.0
-118.32,34.26,5106,2310,191500,0,1999,4.0
-118.39,34.28,4694,3566,166200,0,1999,3.0
-118.38,34.28,4428,3152,166300,0,2001,3.0
-118.4,34.28,6573,6161,154900,0,2007,5.0
-118.38,34.27,3248,2608,158300,0,2015,3.0
-118.41,34.29,1008,1162,147600,0,1988,1.0
-118.41,34.29,1591,1818,145800,0,1991,1.0
-118.42,34.28,1271,1338,150000,0,1994,1.0
-118.41,34.28,2574,2609,146700,0,1991,2.0
-118.4,34.28,3517,3134,164800,0,2001,3.0
-118.42,34.28,822,1197,133300,0,1988,1.0
-118.42,34.28,1999,2391,144300,0,1989,1.0
-118.42,34.27,1209,1097,134300,0,1990,1.0
-118.42,34.27,937,1216,131300,0,1990,1.0
-118.42,34.27,674,808,147800,0,1988,1.0
-118.43,34.28,1384,2054,142600,0,1993,1.0
-118.43,34.27,1130,1533,156800,0,1992,1.0
-118.43,34.27,1002,1312,148000,0,1987,1.0
-118.42,34.27,1024,1371,147500,0,1986,1.0
-118.43,34.26,1246,1990,140900,0,1993,1.0
-118.43,34.26,1269,1835,147200,0,1986,1.0
-118.44,34.27,777,1022,139600,0,1988,1.0
-118.43,34.26,729,935,140900,0,1980,1.0
-118.42,34.25,1545,1909,148100,0,1986,1.0
-118.43,34.25,1447,1630,143100,0,1988,1.0
-118.42,34.26,1788,2582,136400,0,1997,2.0
-118.41,34.26,870,1065,136100,0,1985,1.0
-118.42,34.26,973,1086,143300,0,1987,1.0
-118.42,34.26,1789,2279,138600,0,1986,1.0
-118.41,34.27,858,1250,137900,0,1985,1.0
-118.42,34.27,2700,3444,124000,0,1988,2.0
-118.4,34.26,4379,2560,154300,0,2010,3.0
-118.4,34.25,1872,1927,134200,0,2010,1.0
-118.41,34.25,280,483,137500,0,2004,1.0
-118.41,34.25,827,981,143100,0,1990,1.0
-118.41,34.25,1146,1173,153800,0,1987,1.0
-118.41,34.25,3447,3663,157100,0,2005,3.0
-118.42,34.24,2049,2243,163700,0,2006,2.0
-118.42,34.25,1430,1502,145200,0,1987,1.0
-118.43,34.32,2657,1948,157400,0,1989,2.0
-118.43,34.33,5891,2882,235600,0,2005,3.0
-118.44,34.32,6235,3568,211600,0,2009,5.0
-118.42,34.31,6755,4205,163200,0,2004,5.0
-118.42,34.3,3334,2919,180300,0,1994,2.0
-118.41,34.32,6572,3473,203400,0,2005,4.0
-118.41,34.3,3187,2205,187400,0,1995,2.0
-118.42,34.32,3027,1970,156000,0,1993,2.0
-118.44,34.31,4151,3163,154300,0,2009,3.0
-118.44,34.31,3182,2661,160100,0,2001,3.0
-118.44,34.3,1595,1181,155500,0,1985,1.0
-118.45,34.31,1739,820,182500,0,2014,1.0
-118.45,34.32,3481,1952,189400,0,2000,2.0
-118.46,34.32,5777,2917,194100,0,2013,4.0
-118.45,34.31,1532,977,173100,0,1995,1.0
-118.46,34.3,2424,2291,158500,0,1991,1.0
-118.46,34.31,2920,1460,218200,0,1999,2.0
-118.47,34.32,2664,1468,325200,0,2010,2.0
-118.48,34.33,2384,1697,270100,0,2014,1.0
-118.48,34.31,1091,892,172400,0,1992,1.0
-118.47,34.3,2495,2314,192200,0,2007,2.0
-118.46,34.29,3668,3151,183300,0,1999,3.0
-118.47,34.29,4256,3401,190000,0,2005,3.0
-118.49,34.29,4516,1714,431800,0,1997,2.0
-118.49,34.28,2535,1071,319400,0,1996,1.0
-118.49,34.28,3508,1957,285500,0,1992,2.0
-118.49,34.31,1024,357,356300,0,1998,1.0
-118.52,34.32,7498,3189,374000,0,2005,3.0
-118.51,34.3,6145,2710,344000,0,1999,3.0
-118.51,34.28,4239,1890,301700,0,1994,2.0
-118.51,34.29,1287,525,319300,0,1994,1.0
-118.52,34.29,2272,868,474600,0,1995,1.0
-118.52,34.3,4542,2144,450700,0,2006,2.0
-118.45,34.3,2676,2661,152100,0,1996,
-118.45,34.3,4085,3988,160200,0,1988,3.0
-118.54,34.28,5481,2477,377200,0,2005,3.0
-118.55,34.28,8879,3468,428600,0,2007,
-118.54,34.28,7665,3517,500001,0,2013,3.0
-118.54,34.3,4423,1995,376200,0,2001,2.0
-118.57,34.29,6995,2907,341200,0,2019,4.0
-118.45,34.28,1527,1303,152000,0,1985,1.0
-118.46,34.28,1663,1242,217600,0,2000,1.0
-118.47,34.27,1549,881,222900,0,1990,1.0
-118.48,34.28,2132,1128,227100,0,1988,1.0
-118.48,34.28,1511,873,226700,0,1988,1.0
-118.47,34.27,1444,523,192400,0,2006,1.0
-118.47,34.27,1150,741,220600,0,1988,1.0
-118.48,34.27,1231,702,223700,0,1989,1.0
-118.48,34.27,2649,1303,216800,0,1990,1.0
-118.45,34.27,1194,839,185800,0,1990,1.0
-118.45,34.27,1579,1012,195900,0,1988,1.0
-118.46,34.27,1576,1004,179700,0,1993,1.0
-118.46,34.27,1865,1182,172300,0,1995,1.0
-118.44,34.27,1111,1333,158100,0,1987,1.0
-118.44,34.27,1701,1616,142400,0,1994,1.0
-118.45,34.26,1724,992,195600,0,1988,1.0
-118.45,34.25,1453,808,204600,0,1987,1.0
-118.45,34.26,1637,894,209600,0,1988,1.0
-118.46,34.26,1358,738,210300,0,1990,1.0
-118.46,34.26,1394,761,217100,0,1987,1.0
-118.46,34.25,2202,1135,224200,0,1990,1.0
-118.46,34.25,2217,1064,208600,0,1991,1.0
-118.47,34.26,1300,650,199200,0,1989,1.0
-118.47,34.26,1898,1123,218400,0,1988,1.0
-118.48,34.26,1770,938,238000,0,1987,1.0
-118.49,34.26,2722,1164,239900,0,1996,1.0
-118.47,34.25,1732,1120,195700,0,1989,1.0
-118.48,34.25,1951,1040,195300,0,1987,1.0
-118.48,34.25,1442,795,216900,0,1988,1.0
-118.48,34.25,1865,1074,223300,0,1988,1.0
-118.49,34.25,2088,960,232900,0,1990,1.0
-118.49,34.27,4877,2521,225900,0,1989,3.0
-118.49,34.27,3047,1578,236200,0,1990,2.0
-118.5,34.27,2235,1148,221600,0,1988,1.0
-118.51,34.28,3580,1694,243800,0,1989,2.0
-118.52,34.28,1975,801,379600,0,1990,1.0
-118.51,34.27,3787,1966,222500,0,1989,3.0
-118.51,34.27,2276,1001,252100,0,1987,1.0
-118.52,34.27,3204,1499,271200,0,1987,2.0
-118.53,34.27,1931,948,329200,0,1991,1.0
-118.53,34.26,3674,1590,308400,0,2005,
-118.54,34.26,5303,2372,311800,0,2001,3.0
-118.54,34.27,2309,931,348200,0,1995,1.0
-118.53,34.27,1927,896,320500,0,1990,1.0
-118.54,34.26,4960,1929,500001,0,2000,2.0
-118.55,34.26,4018,1508,445400,0,2002,2.0
-118.55,34.27,4919,2183,352800,0,1998,2.0
-118.5,34.26,2831,1340,237300,0,1990,2.0
-118.52,34.26,8850,4717,254200,0,2002,8.0
-118.51,34.26,2472,1109,332500,0,1994,1.0
-118.52,34.25,7849,3561,290900,0,2012,6.0
-118.49,34.26,8389,4483,261300,0,1998,7.0
-118.49,34.25,4054,2164,258000,0,1995,2.0
-118.57,34.27,7384,2795,500001,0,2003,3.0
-118.59,34.26,8146,3562,357100,0,2003,4.0
-118.61,34.24,5406,2337,375900,0,2006,3.0
-118.63,34.24,4759,1884,277200,0,2014,3.0
-118.62,34.26,10860,4178,262100,0,2008,6.0
-118.6,34.26,6154,3010,271500,0,2005,4.0
-118.61,34.25,8295,3903,276600,0,2007,6.0
-118.63,34.22,1376,670,277600,0,2005,1.0
-118.64,34.22,2762,1166,333700,0,1998,1.0
-118.66,34.23,897,263,350000,0,2005,1.0
-118.61,34.23,3727,1724,327300,0,1997,2.0
-118.61,34.22,5256,2474,333700,0,1999,3.0
-118.6,34.23,8866,5005,230300,0,2004,9.0
-118.59,34.23,6592,4459,254500,0,2006,6.0
-118.56,34.25,1962,697,500001,0,1992,1.0
-118.56,34.24,2980,1208,500001,0,2000,1.0
-118.57,34.25,5098,2239,273100,0,1989,3.0
-118.58,34.24,3239,1529,236900,0,1997,2.0
-118.59,34.25,9716,4992,193300,0,2008,9.0
-118.57,34.25,4679,1945,419900,0,2003,2.0
-118.58,34.25,4883,2119,280800,0,2000,3.0
-118.56,34.23,3215,1710,248400,0,1987,2.0
-118.56,34.23,2406,1242,221800,0,1987,1.0
-118.57,34.23,3275,1746,221900,0,2001,2.0
-118.58,34.23,3907,2037,230200,0,1994,3.0
-118.59,34.23,4407,2676,168800,0,2009,4.0
-118.58,34.23,1917,1019,234900,0,1988,1.0
-118.58,34.22,1969,950,230400,0,1988,1.0
-118.59,34.22,6015,3056,229000,0,2006,5.0
-118.51,34.25,4338,1514,500001,0,1999,2.0
-118.51,34.24,5297,1986,483500,0,1992,2.0
-118.51,34.23,3324,1190,477200,0,1987,1.0
-118.52,34.24,3218,2295,418500,0,2017,3.0
-118.52,34.23,1471,735,472200,0,1988,1.0
-118.53,34.25,6331,2957,323100,0,2003,6.0
-118.54,34.24,4631,2360,264000,0,1999,4.0
-118.53,34.24,2718,3018,275300,0,1999,2.0
-118.54,34.23,3422,1690,232900,0,1988,2.0
-118.53,34.23,2131,1065,230400,0,1996,2.0
-118.54,34.25,2639,1191,322200,0,1997,1.0
-118.55,34.24,5751,2230,407500,0,2002,4.0
-118.55,34.23,4409,4579,245100,0,1998,4.0
-118.51,34.23,4580,2252,454400,0,1996,3.0
-118.52,34.22,4617,2891,318100,0,2002,4.0
-118.53,34.23,4039,2675,240000,0,1991,3.0
-118.54,34.22,2193,1299,211600,0,1989,2.0
-118.54,34.23,1753,1318,241400,0,1994,1.0
-118.45,34.25,2094,1207,212300,0,1989,1.0
-118.46,34.24,5363,2783,170700,0,2012,4.0
-118.47,34.25,2692,1330,238900,0,2002,1.0
-118.47,34.24,2405,1855,255400,0,2004,2.0
-118.48,34.24,2621,1285,267600,0,1991,1.0
-118.49,34.25,2871,1335,253900,0,1993,1.0
-118.49,34.24,2707,1224,244200,0,1988,1.0
-118.49,34.24,1971,917,262300,0,1989,1.0
-118.5,34.25,2333,969,241100,0,1991,1.0
-118.5,34.25,2411,1040,257300,0,1991,1.0
-118.5,34.24,2634,1114,315300,0,1989,1.0
-118.5,34.23,3082,1590,319000,0,1997,2.0
-118.49,34.23,4373,2040,242300,0,1991,2.0
-118.49,34.22,1756,899,238200,0,1993,1.0
-118.47,34.23,8350,9135,160000,0,2001,10.0
-118.48,34.23,1963,919,258600,0,1988,1.0
-118.48,34.23,1762,761,273100,0,1993,1.0
-118.48,34.23,3354,1752,239900,0,1994,2.0
-118.46,34.23,4609,5349,169400,0,2003,5.0
-118.46,34.23,6338,4718,154600,0,2007,7.0
-118.43,34.25,921,1023,151900,0,1985,1.0
-118.42,34.24,1181,775,183800,0,1987,1.0
-118.43,34.24,1488,1221,171400,0,1987,1.0
-118.42,34.24,1507,1025,177200,0,1988,1.0
-118.41,34.23,1026,753,179200,0,1988,1.0
-118.41,34.24,490,402,175900,0,1985,1.0
-118.44,34.26,1102,949,165100,0,1989,1.0
-118.44,34.26,1077,1377,153900,0,1995,1.0
-118.43,34.25,2433,2318,159300,0,1991,2.0
-118.44,34.26,325,433,174300,0,1989,1.0
-118.44,34.25,1583,1481,176000,0,1988,1.0
-118.45,34.25,2143,1803,162500,0,2002,2.0
-118.45,34.24,9053,7096,136500,0,2012,8.0
-118.45,34.23,5738,4620,157600,0,2008,7.0
-118.45,34.24,3299,2343,205900,0,2016,3.0
-118.44,34.25,1121,1038,173700,0,1990,1.0
-118.43,34.24,1416,995,178700,0,1988,1.0
-118.43,34.24,1488,1112,182500,0,1988,1.0
-118.44,34.24,1660,1225,184000,0,1987,1.0
-118.44,34.24,2344,1531,178200,0,1988,1.0
-118.42,34.23,2478,1567,186700,0,1990,1.0
-118.42,34.22,1807,1234,233000,0,1994,1.0
-118.43,34.23,2049,1286,181500,0,1988,1.0
-118.43,34.24,1379,896,183800,0,1987,1.0
-118.42,34.23,1550,1011,189000,0,1989,1.0
-118.43,34.23,1225,720,176500,0,1988,1.0
-118.43,34.23,1737,1061,173700,0,1986,1.0
-118.43,34.24,1279,987,172700,0,1986,1.0
-118.44,34.23,1730,1099,183100,0,1987,1.0
-118.43,34.22,1588,1080,184600,0,1989,1.0
-118.44,34.22,1030,664,183800,0,1982,1.0
-118.44,34.22,1529,913,178200,0,1984,1.0
-118.44,34.23,2257,1418,181800,0,1980,1.0
-118.46,34.22,2288,2222,170700,0,1988,2.0
-118.46,34.22,1500,998,168200,0,1984,1.0
-118.46,34.22,2057,2397,184400,0,1992,2.0
-118.45,34.22,3442,4625,183000,0,1999,4.0
-118.45,34.23,4393,3781,183700,0,1998,5.0
-118.45,34.22,2609,1803,185700,0,2015,3.0
-118.46,34.23,9902,7307,145400,0,2004,11.0
-118.44,34.22,1191,718,178800,0,1987,1.0
-118.44,34.21,1665,1011,185100,0,1986,1.0
-118.44,34.21,1440,1014,168600,0,1982,1.0
-118.44,34.22,1582,1159,168600,0,1982,1.0
-118.43,34.22,2300,1447,233700,0,1989,1.0
-118.43,34.21,3667,2636,175500,0,2006,4.0
-118.43,34.22,1372,774,187300,0,1987,1.0
-118.4,34.22,1220,729,186300,0,1980,1.0
-118.4,34.21,2453,1753,191500,0,1993,2.0
-118.41,34.21,2215,1594,193200,0,1988,1.0
-118.4,34.21,972,554,181300,0,1978,1.0
-118.4,34.22,2557,1556,183800,0,1987,2.0
-118.4,34.23,1404,889,190000,0,1986,1.0
-118.38,34.25,983,513,231500,0,1985,1.0
-118.37,34.24,1283,594,229200,0,1983,1.0
-118.37,34.23,1444,1177,164600,0,1991,1.0
-118.37,34.22,1787,1671,151500,0,2006,1.0
-118.38,34.24,125,63,158300,0,1985,1.0
-118.4,34.24,2552,1850,179500,0,1988,2.0
-118.39,34.23,3405,3001,181900,0,2005,3.0
-118.39,34.23,1193,1184,161600,0,1980,1.0
-118.4,34.23,1643,1414,172700,0,1987,1.0
-118.41,34.21,2830,1577,210500,0,1988,2.0
-118.41,34.21,1789,897,239900,0,1988,1.0
-118.39,34.22,712,533,165200,0,1983,1.0
-118.39,34.22,1790,1277,186800,0,1988,1.0
-118.39,34.21,1869,1516,178500,0,1991,1.0
-118.39,34.21,2807,2729,172400,0,2009,3.0
-118.38,34.22,1176,864,177700,0,2003,1.0
-118.38,34.21,1468,1295,170600,0,1988,1.0
-118.38,34.21,1981,1665,179100,0,1990,1.0
-118.42,34.22,3004,1938,198600,0,1989,2.0
-118.42,34.21,2893,1636,237400,0,1994,2.0
-118.42,34.2,161,66,187500,0,1989,1.0
-118.42,34.23,1531,1064,207300,0,1989,1.0
-118.37,34.21,1392,1181,176400,0,1987,1.0
-118.37,34.21,2080,1939,176600,0,1987,1.0
-118.37,34.21,2272,2164,175700,0,1989,2.0
-118.37,34.22,2127,1989,174100,0,2012,2.0
-118.38,34.22,362,348,150000,0,1991,1.0
-118.36,34.23,2485,1994,183200,0,2008,2.0
-118.36,34.22,1512,1545,160300,0,1986,1.0
-118.35,34.22,1560,1668,154300,0,1982,1.0
-118.36,34.21,337,198,152900,0,1982,1.0
-118.38,34.21,715,730,169500,0,1981,1.0
-118.38,34.2,4138,3911,181700,0,2000,4.0
-118.39,34.2,2594,3950,177200,0,2006,4.0
-118.37,34.21,2034,1990,159600,0,1990,1.0
-118.37,34.2,2199,2488,171800,0,1989,2.0
-118.38,34.21,1363,1798,171200,0,1985,1.0
-118.37,34.2,1438,1378,170400,0,1990,1.0
-118.36,34.19,2921,1512,176400,0,2012,2.0
-118.36,34.18,1471,995,188700,0,1989,1.0
-118.36,34.18,2233,1934,194900,0,1987,2.0
-118.37,34.18,1829,1345,198900,0,1990,2.0
-118.37,34.19,2890,2203,185100,0,2004,3.0
-118.39,34.19,2000,1439,192000,0,1982,1.0
-118.39,34.19,1875,2555,162500,0,2000,2.0
-118.39,34.2,2012,3483,181300,0,2004,2.0
-118.37,34.19,2924,2751,171600,0,1982,3.0
-118.38,34.19,1434,1667,176300,0,1986,1.0
-118.38,34.2,993,1044,187500,0,1991,1.0
-118.4,34.2,4859,3351,211900,0,2010,5.0
-118.4,34.19,934,587,181300,0,1986,1.0
-118.4,34.2,2392,1987,226400,0,1993,2.0
-118.4,34.19,2180,1483,191300,0,1988,2.0
-118.41,34.19,1169,612,200000,0,1984,1.0
-118.41,34.2,2734,2209,217200,0,1991,2.0
-118.42,34.2,3148,2850,221500,0,1999,3.0
-118.41,34.19,779,450,193800,0,1981,1.0
-118.42,34.19,2622,1997,222500,0,1989,2.0
-118.42,34.2,3201,3403,231700,0,1996,3.0
-118.43,34.2,3386,2240,290100,0,1995,
-118.42,34.19,3353,2318,269700,0,1990,3.0
-118.42,34.19,3285,2281,230800,0,1990,3.0
-118.42,34.18,3760,2022,225600,0,1996,3.0
-118.42,34.18,2887,1626,335500,0,1992,2.0
-118.42,34.18,1323,856,202200,0,1993,1.0
-118.43,34.18,2717,1546,267500,0,1990,2.0
-118.43,34.18,2417,1102,282200,0,1992,2.0
-118.42,34.18,1013,449,382400,0,1983,1.0
-118.41,34.19,1106,595,190700,0,1978,1.0
-118.41,34.18,1840,966,237900,0,1980,1.0
-118.41,34.18,2008,1052,262200,0,1993,2.0
-118.41,34.19,1993,939,224600,0,1986,1.0
-118.4,34.19,521,306,216700,0,1993,1.0
-118.4,34.19,1631,862,261800,0,1988,1.0
-118.4,34.18,3724,1912,312700,0,1991,3.0
-118.4,34.17,3588,1891,286000,0,1996,3.0
-118.39,34.19,3794,2454,204200,0,1998,3.0
-118.39,34.18,1957,985,240200,0,1981,1.0
-118.39,34.17,3345,1599,241500,0,1997,3.0
-118.39,34.18,477,220,223800,0,1979,1.0
-118.39,34.19,904,627,192900,0,1987,1.0
-118.4,34.16,1176,471,364700,0,1978,1.0
-118.4,34.16,1354,501,384700,0,1988,1.0
-118.4,34.16,2638,1150,364700,0,1989,2.0
-118.41,34.16,3060,1159,465800,0,1991,2.0
-118.41,34.17,2027,879,330900,0,1988,1.0
-118.38,34.19,1308,950,181500,0,1981,1.0
-118.38,34.18,2079,1396,190800,0,1983,2.0
-118.38,34.18,4834,3847,165300,0,1996,6.0
-118.38,34.18,1983,2251,200000,0,1999,2.0
-118.38,34.17,1588,739,238500,0,1990,1.0
-118.39,34.17,1696,835,222400,0,1983,1.0
-118.37,34.18,1608,1217,190200,0,1987,1.0
-118.37,34.18,1140,643,178400,0,1981,1.0
-118.38,34.18,901,473,186400,0,1979,1.0
-118.38,34.19,977,736,177400,0,1993,1.0
-118.37,34.18,2949,2106,177300,0,1988,3.0
-118.38,34.18,3553,3129,174200,0,1991,4.0
-118.36,34.18,1109,1119,200000,0,1992,1.0
-118.36,34.17,1939,1584,199500,0,1992,2.0
-118.37,34.17,1713,1349,191800,0,1981,1.0
-118.41,34.18,2785,1631,276100,0,1988,2.0
-118.41,34.17,3277,1382,366100,0,1996,2.0
-118.41,34.18,1975,882,291700,0,1988,1.0
-118.43,34.17,3202,1573,292900,0,1991,2.0
-118.43,34.17,2922,1130,341800,0,1988,2.0
-118.43,34.17,1982,794,336900,0,1986,1.0
-118.43,34.16,2459,1139,353600,0,1989,1.0
-118.43,34.16,2050,850,343400,0,1982,1.0
-118.43,34.16,1134,452,333900,0,1983,1.0
-118.42,34.15,2795,1073,365000,0,1996,2.0
-118.42,34.17,2235,914,359700,0,1992,1.0
-118.42,34.16,4664,1963,367900,0,1995,4.0
-118.41,34.16,577,372,275000,0,2009,1.0
-118.42,34.16,2769,1201,386100,0,1998,2.0
-118.4,34.17,4443,2421,269200,0,1999,5.0
-118.4,34.17,6347,2945,221500,0,1999,
-118.39,34.17,2790,1351,283600,0,1995,2.0
-118.39,34.17,6429,2806,265200,0,1997,6.0
-118.39,34.16,1582,603,414300,0,1977,1.0
-118.39,34.16,1388,547,444700,0,1986,1.0
-118.38,34.17,2016,1359,192300,0,1993,2.0
-118.38,34.16,2609,1055,309400,0,1977,2.0
-118.38,34.16,2197,944,319400,0,1992,2.0
-118.36,34.17,2295,1543,194100,0,1979,2.0
-118.37,34.17,3327,2683,185400,0,2008,4.0
-118.37,34.17,600,377,184400,0,1981,1.0
-118.37,34.17,1431,1438,221400,0,2013,1.0
-118.37,34.17,854,542,325000,0,2017,1.0
-118.37,34.16,6526,3298,250000,0,2017,8.0
-118.37,34.16,2606,1373,225000,0,2013,2.0
-118.37,34.16,2450,1054,262500,0,1998,2.0
-118.37,34.16,1973,774,282300,0,1983,1.0
-118.36,34.16,2850,1510,274300,0,1980,2.0
-118.36,34.16,2455,989,325000,0,1991,2.0
-118.37,34.16,4150,1808,232400,0,2006,4.0
-118.37,34.16,2901,1659,209400,0,2012,3.0
-118.36,34.16,1755,822,322900,0,1978,1.0
-118.36,34.16,2304,862,417900,0,1981,1.0
-118.35,34.15,2245,783,500001,0,1988,1.0
-118.43,34.2,4090,2824,140500,0,2003,5.0
-118.43,34.21,2867,1955,226500,0,1997,2.0
-118.44,34.2,1732,1198,241300,0,1995,1.0
-118.44,34.21,5756,4031,221200,0,2003,5.0
-118.45,34.21,2331,2172,195600,0,1993,2.0
-118.45,34.2,3666,2657,202100,0,2004,4.0
-118.46,34.2,2926,1867,202700,0,2010,3.0
-118.46,34.21,2081,1456,186900,0,2016,2.0
-118.47,34.21,2512,1805,220000,0,1989,2.0
-118.47,34.2,3939,2475,229100,0,2003,4.0
-118.48,34.21,2879,2077,197400,0,1998,2.0
-118.48,34.2,2027,1545,189900,0,1997,2.0
-118.48,34.22,3430,3618,93800,0,2001,4.0
-118.49,34.21,1131,746,225000,0,1998,1.0
-118.49,34.19,2087,1809,202000,0,2000,2.0
-118.49,34.2,1109,515,215800,0,1988,1.0
-118.5,34.2,1617,938,217700,0,1989,1.0
-118.48,34.2,3831,2258,255400,0,2011,4.0
-118.48,34.2,2850,2249,191700,0,2000,3.0
-118.48,34.19,5699,3809,221100,0,2003,6.0
-118.48,34.19,2058,1132,210400,0,1987,1.0
-118.47,34.2,4590,2723,281700,0,1998,5.0
-118.47,34.19,3879,2113,292900,0,1990,3.0
-118.45,34.2,1572,1039,190500,0,1996,1.0
-118.45,34.2,2729,2099,230800,0,2005,3.0
-118.46,34.2,4855,2519,205600,0,2001,5.0
-118.45,34.19,1073,739,192200,0,1986,1.0
-118.46,34.19,5992,4826,233500,0,2003,7.0
-118.46,34.19,1491,779,256300,0,1988,1.0
-118.43,34.2,3051,1942,238100,0,1994,2.0
-118.44,34.2,2698,1544,234900,0,1987,2.0
-118.44,34.2,1717,1628,225600,0,1988,1.0
-118.44,34.2,2934,2517,232500,0,2006,3.0
-118.43,34.19,3440,1827,245500,0,1996,2.0
-118.44,34.19,1516,983,243600,0,1986,1.0
-118.44,34.19,3487,2278,215500,0,2004,3.0
-118.44,34.19,1599,1143,199100,0,1994,1.0
-118.43,34.18,2052,1254,271100,0,2001,2.0
-118.44,34.18,2077,1206,221000,0,1987,1.0
-118.44,34.19,2891,2166,178100,0,2012,3.0
-118.44,34.18,1546,2423,154200,0,2006,2.0
-118.45,34.19,2479,2466,181300,0,2012,3.0
-118.45,34.18,2516,3350,158300,0,2001,3.0
-118.46,34.18,2582,2038,174200,0,1996,2.0
-118.47,34.19,1104,495,225000,0,1982,1.0
-118.45,34.18,1810,839,228800,0,1984,1.0
-118.45,34.18,1843,861,246400,0,1989,1.0
-118.46,34.18,1791,844,251400,0,1990,1.0
-118.46,34.18,1819,1336,253200,0,1988,1.0
-118.44,34.18,972,550,215000,0,1988,1.0
-118.44,34.17,4966,1941,286700,0,1998,4.0
-118.45,34.18,2077,1021,225000,0,1990,1.0
-118.43,34.18,3830,2328,210000,0,1998,4.0
-118.44,34.18,2127,1056,286100,0,1990,1.0
-118.43,34.17,1679,933,266000,0,1990,1.0
-118.43,34.17,2180,906,353100,0,1989,1.0
-118.43,34.17,777,284,500001,0,1981,1.0
-118.44,34.17,2685,1085,279400,0,1994,2.0
-118.43,34.16,2622,1233,379700,0,1989,1.0
-118.44,34.16,3080,1362,328500,0,1988,2.0
-118.44,34.16,1616,580,337500,0,1990,1.0
-118.45,34.16,4982,2237,272600,0,2001,5.0
-118.45,34.17,2152,996,277300,0,2002,2.0
-118.45,34.17,3100,1388,261300,0,1990,2.0
-118.46,34.17,2814,1463,309300,0,1999,2.0
-118.46,34.17,6707,2620,273700,0,2001,6.0
-118.45,34.16,2544,1035,314800,0,1990,2.0
-118.46,34.16,2795,1173,280400,0,1995,2.0
-118.46,34.16,2548,1098,299100,0,1997,2.0
-118.54,34.21,6064,4876,227100,0,2001,7.0
-118.54,34.21,2593,1596,199200,0,1991,2.0
-118.54,34.22,1664,1000,224100,0,1988,1.0
-118.54,34.2,1600,1012,201600,0,1986,1.0
-118.54,34.19,2205,1242,203700,0,1990,1.0
-118.51,34.22,2794,1334,222100,0,1987,2.0
-118.5,34.21,1254,629,236100,0,1987,1.0
-118.5,34.21,1656,817,215900,0,1987,1.0
-118.51,34.22,1952,1156,209200,0,1987,1.0
-118.51,34.21,2396,1064,223600,0,1987,1.0
-118.51,34.22,1493,766,213200,0,1987,1.0
-118.52,34.22,1275,959,195400,0,1988,1.0
-118.52,34.22,1620,1052,203300,0,1988,1.0
-118.52,34.21,2394,1490,206700,0,1987,1.0
-118.52,34.21,1663,762,211000,0,1989,1.0
-118.53,34.22,4101,2630,199800,0,1994,3.0
-118.53,34.21,3124,1855,213200,0,2005,3.0
-118.55,34.21,2592,1427,246400,0,1988,1.0
-118.56,34.22,1843,1041,205100,0,1988,1.0
-118.56,34.21,1286,788,196800,0,1987,1.0
-118.56,34.22,1599,819,197000,0,1989,1.0
-118.55,34.21,3910,2097,208700,0,1990,3.0
-118.56,34.21,8327,4126,189800,0,2010,7.0
-118.52,34.2,2891,1757,199800,0,1988,2.0
-118.53,34.2,3270,2118,205300,0,1990,3.0
-118.5,34.21,1668,807,200300,0,1988,1.0
-118.51,34.2,1614,850,209000,0,1988,1.0
-118.51,34.2,2066,1031,188400,0,1986,1.0
-118.52,34.21,1328,823,193700,0,1987,1.0
-118.5,34.2,1558,884,203800,0,1981,1.0
-118.51,34.2,2327,1166,262500,0,1990,1.0
-118.51,34.2,2871,1350,227500,0,1989,2.0
-118.51,34.19,2537,1161,229200,0,1988,1.0
-118.51,34.19,2182,1141,221100,0,1985,1.0
-118.5,34.2,4249,2047,229100,0,2005,3.0
-118.5,34.19,2720,1158,228300,0,1988,1.0
-118.5,34.19,2156,1142,224700,0,1997,2.0
-118.52,34.2,4315,2490,195000,0,2004,5.0
-118.52,34.2,1795,1082,207200,0,1986,1.0
