longitude,latitude,sqft_living,total_bedrooms,population,price,ocean_proximity,yr_changed
-118.4,34.18,3724,3.0,1912,312700,0,1991
-118.4,34.17,3588,3.0,1891,286000,0,1996
-118.39,34.19,3794,3.0,2454,204200,0,1998
-118.39,34.18,1957,1.0,985,240200,0,1981
-118.39,34.17,3345,3.0,1599,241500,0,1997
-118.39,34.18,477,1.0,220,223800,0,1979
-118.39,34.19,904,1.0,627,192900,0,1987
-118.4,34.16,1176,1.0,471,364700,0,1978
-118.4,34.16,1354,1.0,501,384700,0,1988
-118.4,34.16,2638,2.0,1150,364700,0,1989
-118.41,34.16,3060,2.0,1159,465800,0,1991
-118.41,34.17,2027,1.0,879,330900,0,1988
-118.38,34.19,1308,1.0,950,181500,0,1981
-118.38,34.18,2079,2.0,1396,190800,0,1983
-118.38,34.18,4834,6.0,3847,165300,0,1996
-118.38,34.18,1983,2.0,2251,200000,0,1999
-118.38,34.17,1588,1.0,739,238500,0,1990
-118.39,34.17,1696,1.0,835,222400,0,1983
-118.37,34.18,1608,1.0,1217,190200,0,1987
-118.37,34.18,1140,1.0,643,178400,0,1981
-118.38,34.18,901,1.0,473,186400,0,1979
-118.38,34.19,977,1.0,736,177400,0,1993
-118.37,34.18,2949,3.0,2106,177300,0,1988
-118.38,34.18,3553,4.0,3129,174200,0,1991
-118.36,34.18,1109,1.0,1119,200000,0,1992
-118.36,34.17,1939,2.0,1584,199500,0,1992
-118.37,34.17,1713,1.0,1349,191800,0,1981
-118.41,34.18,2785,2.0,1631,276100,0,1988
-118.41,34.17,3277,2.0,1382,366100,0,1996
-118.41,34.18,1975,1.0,882,291700,0,1988
-118.43,34.17,3202,2.0,1573,292900,0,1991
-118.43,34.17,2922,2.0,1130,341800,0,1988
-118.43,34.17,1982,1.0,794,336900,0,1986
-118.43,34.16,2459,1.0,1139,353600,0,1989
-118.43,34.16,2050,1.0,850,343400,0,1982
-118.43,34.16,1134,1.0,452,333900,0,1983
-118.42,34.15,2795,2.0,1073,365000,0,1996
-118.42,34.17,2235,1.0,914,359700,0,1992
-118.42,34.16,4664,4.0,1963,367900,0,1995
-118.41,34.16,577,1.0,372,275000,0,2009
-118.42,34.16,2769,2.0,1201,386100,0,1998
-118.4,34.17,4443,5.0,2421,269200,0,1999
-118.4,34.17,6347,,2945,221500,0,1999
-118.39,34.17,2790,2.0,1351,283600,0,1995
-118.39,34.17,6429,6.0,2806,265200,0,1997
-118.39,34.16,1582,1.0,603,414300,0,1977
-118.39,34.16,1388,1.0,547,444700,0,1986
-118.38,34.17,2016,2.0,1359,192300,0,1993
-118.38,34.16,2609,2.0,1055,309400,0,1977
-118.38,34.16,2197,2.0,944,319400,0,1992
-118.36,34.17,2295,2.0,1543,194100,0,1979
-118.37,34.17,3327,4.0,2683,185400,0,2008
-118.37,34.17,600,1.0,377,184400,0,1981
-118.37,34.17,1431,1.0,1438,221400,0,2013
-118.37,34.17,854,1.0,542,325000,0,2017
-118.37,34.16,6526,8.0,3298,250000,0,2017
-118.37,34.16,2606,2.0,1373,225000,0,2013
-118.37,34.16,2450,2.0,1054,262500,0,1998
-118.37,34.16,1973,1.0,774,282300,0,1983
-118.36,34.16,2850,2.0,1510,274300,0,1980
-118.36,34.16,2455,2.0,989,325000,0,1991
-118.37,34.16,4150,4.0,1808,232400,0,2006
-118.37,34.16,2901,3.0,1659,209400,0,2012
-118.36,34.16,1755,1.0,822,322900,0,1978
-118.36,34.16,2304,1.0,862,417900,0,1981
-118.35,34.15,2245,1.0,783,500001,0,1988
-118.43,34.2,4090,5.0,2824,140500,0,2003
-118.43,34.21,2867,2.0,1955,226500,0,1997
-118.44,34.2,1732,1.0,1198,241300,0,1995
-118.44,34.21,5756,5.0,4031,221200,0,2003
-118.45,34.21,2331,2.0,2172,195600,0,1993
-118.45,34.2,3666,4.0,2657,202100,0,2004
-118.46,34.2,2926,3.0,1867,202700,0,2010
-118.46,34.21,2081,2.0,1456,186900,0,2016
-118.47,34.21,2512,2.0,1805,220000,0,1989
-118.47,34.2,3939,4.0,2475,229100,0,2003
-118.48,34.21,2879,2.0,2077,197400,0,1998
-118.48,34.2,2027,2.0,1545,189900,0,1997
-118.48,34.22,3430,4.0,3618,93800,0,2001
-118.49,34.21,1131,1.0,746,225000,0,1998
-118.49,34.19,2087,2.0,1809,202000,0,2000
-118.49,34.2,1109,1.0,515,215800,0,1988
-118.5,34.2,1617,1.0,938,217700,0,1989
-118.48,34.2,3831,4.0,2258,255400,0,2011
-118.48,34.2,2850,3.0,2249,191700,0,2000
-118.48,34.19,5699,6.0,3809,221100,0,2003
-118.48,34.19,2058,1.0,1132,210400,0,1987
-118.47,34.2,4590,5.0,2723,281700,0,1998
-118.47,34.19,3879,3.0,2113,292900,0,1990
-118.45,34.2,1572,1.0,1039,190500,0,1996
-118.45,34.2,2729,3.0,2099,230800,0,2005
-118.46,34.2,4855,5.0,2519,205600,0,2001
-118.45,34.19,1073,1.0,739,192200,0,1986
-118.46,34.19,5992,7.0,4826,233500,0,2003
-118.46,34.19,1491,1.0,779,256300,0,1988
-118.43,34.2,3051,2.0,1942,238100,0,1994
-118.44,34.2,2698,2.0,1544,234900,0,1987
-118.44,34.2,1717,1.0,1628,225600,0,1988
-118.44,34.2,2934,3.0,2517,232500,0,2006
-118.43,34.19,3440,2.0,1827,245500,0,1996
-118.44,34.19,1516,1.0,983,243600,0,1986
-118.44,34.19,3487,3.0,2278,215500,0,2004
-118.44,34.19,1599,1.0,1143,199100,0,1994
-118.43,34.18,2052,2.0,1254,271100,0,2001
-118.44,34.18,2077,1.0,1206,221000,0,1987
-118.44,34.19,2891,3.0,2166,178100,0,2012
-118.44,34.18,1546,2.0,2423,154200,0,2006
-118.45,34.19,2479,3.0,2466,181300,0,2012
-118.45,34.18,2516,3.0,3350,158300,0,2001
-118.46,34.18,2582,2.0,2038,174200,0,1996
-118.47,34.19,1104,1.0,495,225000,0,1982
-118.45,34.18,1810,1.0,839,228800,0,1984
-118.45,34.18,1843,1.0,861,246400,0,1989
-118.46,34.18,1791,1.0,844,251400,0,1990
-118.46,34.18,1819,1.0,1336,253200,0,1988
-118.44,34.18,972,1.0,550,215000,0,1988
-118.44,34.17,4966,4.0,1941,286700,0,1998
-118.45,34.18,2077,1.0,1021,225000,0,1990
-118.43,34.18,3830,4.0,2328,210000,0,1998
-118.44,34.18,2127,1.0,1056,286100,0,1990
-118.43,34.17,1679,1.0,933,266000,0,1990
-118.43,34.17,2180,1.0,906,353100,0,1989
-118.43,34.17,777,1.0,284,500001,0,1981
-118.44,34.17,2685,2.0,1085,279400,0,1994
-118.43,34.16,2622,1.0,1233,379700,0,1989
-118.44,34.16,3080,2.0,1362,328500,0,1988
-118.44,34.16,1616,1.0,580,337500,0,1990
-118.45,34.16,4982,5.0,2237,272600,0,2001
-118.45,34.17,2152,2.0,996,277300,0,2002
-118.45,34.17,3100,2.0,1388,261300,0,1990
-118.46,34.17,2814,2.0,1463,309300,0,1999
-118.46,34.17,6707,6.0,2620,273700,0,2001
-118.45,34.16,2544,2.0,1035,314800,0,1990
-118.46,34.16,2795,2.0,1173,280400,0,1995
-118.46,34.16,2548,2.0,1098,299100,0,1997
-118.54,34.21,6064,7.0,4876,227100,0,2001
-118.54,34.21,2593,2.0,1596,199200,0,1991
-118.54,34.22,1664,1.0,1000,224100,0,1988
-118.54,34.2,1600,1.0,1012,201600,0,1986
-118.54,34.19,2205,1.0,1242,203700,0,1990
-118.51,34.22,2794,2.0,1334,222100,0,1987
-118.5,34.21,1254,1.0,629,236100,0,1987
-118.5,34.21,1656,1.0,817,215900,0,1987
-118.51,34.22,1952,1.0,1156,209200,0,1987
-118.51,34.21,2396,1.0,1064,223600,0,1987
-118.51,34.22,1493,1.0,766,213200,0,1987
-118.52,34.22,1275,1.0,959,195400,0,1988
-118.52,34.22,1620,1.0,1052,203300,0,1988
-118.52,34.21,2394,1.0,1490,206700,0,1987
-118.52,34.21,1663,1.0,762,211000,0,1989
-118.53,34.22,4101,3.0,2630,199800,0,1994
-118.53,34.21,3124,3.0,1855,213200,0,2005
-118.55,34.21,2592,1.0,1427,246400,0,1988
-118.56,34.22,1843,1.0,1041,205100,0,1988
-118.56,34.21,1286,1.0,788,196800,0,1987
-118.56,34.22,1599,1.0,819,197000,0,1989
-118.55,34.21,3910,3.0,2097,208700,0,1990
-118.56,34.21,8327,7.0,4126,189800,0,2010
-118.52,34.2,2891,2.0,1757,199800,0,1988
-118.53,34.2,3270,3.0,2118,205300,0,1990
-118.5,34.21,1668,1.0,807,200300,0,1988
-118.51,34.2,1614,1.0,850,209000,0,1988
-118.51,34.2,2066,1.0,1031,188400,0,1986
-118.52,34.21,1328,1.0,823,193700,0,1987
-118.5,34.2,1558,1.0,884,203800,0,1981
-118.51,34.2,2327,1.0,1166,262500,0,1990
-118.51,34.2,2871,2.0,1350,227500,0,1989
-118.51,34.19,2537,1.0,1161,229200,0,1988
-118.51,34.19,2182,1.0,1141,221100,0,1985
-118.5,34.2,4249,3.0,2047,229100,0,2005
-118.5,34.19,2720,1.0,1158,228300,0,1988
-118.5,34.19,2156,2.0,1142,224700,0,1997
-118.52,34.2,4315,5.0,2490,195000,0,2004
-118.52,34.2,1795,1.0,1082,207200,0,1986
-118.53,34.2,2221,2.0,1998,191100,0,1997
-118.55,34.2,2549,2.0,1624,179800,0,2002
-118.55,34.19,5862,,3161,170600,0,2005
-118.55,34.2,1963,1.0,1494,211800,0,1992
-118.52,34.19,881,1.0,464,203900,0,1981
-118.52,34.19,1560,1.0,763,206900,0,1986
-118.52,34.19,1892,1.0,1039,212100,0,1986
-118.53,34.19,2618,2.0,1961,192300,0,1991
-118.52,34.18,2307,1.0,1168,245400,0,1989
-118.53,34.18,4175,3.0,2118,240300,0,1997
-118.56,34.2,1544,1.0,891,190900,0,1987
-118.56,34.2,2273,,1431,196700,0,1988
-118.56,34.19,782,1.0,425,201400,0,1988
-118.56,34.19,1237,1.0,671,183600,0,1989
-118.56,34.19,2579,2.0,1237,235100,0,1989
-118.56,34.18,1366,1.0,719,251000,0,1987
-118.54,34.19,3380,3.0,2199,239200,0,2001
-118.54,34.18,1938,1.0,1280,240300,0,1998
-118.55,34.19,978,1.0,475,222500,0,1987
-118.55,34.19,1856,1.0,990,223800,0,1992
-118.58,34.21,2642,2.0,1649,217700,0,1999
-118.59,34.21,2335,2.0,1986,178800,0,1997
-118.59,34.2,847,1.0,733,201900,0,2005
-118.58,34.2,1389,1.0,826,220900,0,1986
-118.57,34.22,2795,2.0,1702,258400,0,1996
-118.57,34.21,4891,3.0,2447,270500,0,2000
-118.57,34.22,3262,3.0,1879,255200,0,2006
-118.58,34.21,6227,5.0,3739,299300,0,2010
-118.58,34.22,2560,1.0,1428,228200,0,1988
-118.58,34.21,2209,1.0,1034,250900,0,1996
-118.59,34.21,1943,1.0,895,227700,0,1989
-118.59,34.21,2389,2.0,1560,225400,0,1989
-118.6,34.21,9512,10.0,7282,227500,0,2002
-118.61,34.21,3494,2.0,1861,251500,0,1989
-118.62,34.22,1636,1.0,866,241300,0,1990
-118.62,34.21,3234,2.0,1597,258600,0,1997
-118.62,34.22,2633,1.0,1313,232900,0,1989
-118.61,34.21,1058,1.0,778,180500,0,1982
-118.61,34.2,1718,1.0,896,160900,0,2007
-118.61,34.21,2609,1.0,1208,227100,0,1990
-118.62,34.2,3098,2.0,1486,235800,0,2000
-118.63,34.21,3952,2.0,1762,244800,0,1992
-118.64,34.22,4312,2.0,1902,390000,0,2007
-118.65,34.21,5429,2.0,2315,500001,0,2018
-118.65,34.2,7480,4.0,3037,338400,0,2000
-118.62,34.2,3233,2.0,1678,234900,0,1991
-118.63,34.2,7411,4.0,2814,336100,0,2004
-118.59,34.21,2737,3.0,2924,183500,0,2006
-118.59,34.2,1789,,2300,179800,0,2002
-118.6,34.2,2869,3.0,2162,150000,0,2013
-118.6,34.21,2581,3.0,2004,182300,0,2004
-118.56,34.2,1770,1.0,1083,221000,0,1988
-118.57,34.21,878,1.0,499,190400,0,1987
-118.57,34.2,7157,7.0,4642,208000,0,2005
-118.58,34.2,2979,2.0,1824,223700,0,2002
-118.56,34.19,2600,1.0,1246,215600,0,1987
-118.57,34.2,2559,1.0,1358,201500,0,1987
-118.57,34.2,1759,1.0,943,209200,0,1990
-118.58,34.2,1558,1.0,793,220200,0,1988
-118.58,34.2,1323,1.0,756,221300,0,1988
-118.56,34.19,2185,1.0,986,266700,0,1989
-118.58,34.19,2329,1.0,966,224900,0,1988
-118.58,34.19,4286,4.0,2863,222800,0,1996
-118.58,34.19,3061,4.0,2173,187500,0,2008
-118.58,34.18,908,1.0,368,340500,0,1995
-118.62,34.2,2421,1.0,1120,244800,0,1994
-118.62,34.18,3124,1.0,1241,333100,0,1998
-118.62,34.19,1934,1.0,905,267400,0,1988
-118.61,34.2,1673,1.0,794,245800,0,1994
-118.61,34.19,3824,2.0,1790,246400,0,1995
-118.61,34.19,703,1.0,369,210100,0,1989
-118.6,34.19,14912,16.0,5105,213900,0,2007
-118.63,34.19,3568,2.0,1741,259600,0,1991
-118.63,34.18,1646,1.0,697,433000,0,1991
-118.64,34.19,2399,1.0,1062,245600,0,1993
-118.64,34.19,3017,1.0,1423,248400,0,1990
-118.64,34.18,3808,2.0,1784,263400,0,1990
-118.64,34.19,3274,2.0,1424,247300,0,1995
-118.65,34.18,1793,1.0,1016,240300,0,1996
-118.65,34.19,2772,2.0,1346,243000,0,1996
-118.66,34.19,7544,4.0,3221,374900,0,2000
-118.63,34.17,4769,3.0,2019,338200,0,1990
-118.64,34.17,6767,3.0,2574,409000,0,1997
-118.57,34.18,2981,1.0,1243,439800,0,1987
-118.57,34.17,2072,1.0,908,327300,0,1988
-118.58,34.17,3393,2.0,1471,334900,0,1994
-118.59,34.18,11853,10.0,4404,271300,0,2016
-118.61,34.17,5944,5.0,2372,328900,0,2004
-118.62,34.17,1491,1.0,756,262800,0,1991
-118.62,34.17,3268,2.0,1463,308300,0,1989
-118.63,34.18,5252,3.0,2041,389700,0,1990
-118.65,34.18,4607,2.0,1769,367600,0,1997
-118.66,34.18,6612,3.0,2519,419000,0,1998
-118.61,34.17,1689,1.0,705,278500,0,1992
-118.61,34.15,4491,3.0,1696,319100,0,1991
-118.61,34.16,4364,2.0,1550,367400,0,1994
-118.63,34.16,2896,1.0,1116,347700,0,1990
-118.63,34.16,3346,1.0,1296,392700,0,1993
-118.62,34.15,5661,3.0,2493,409900,0,1997
-118.57,34.17,1950,1.0,870,500001,0,1992
-118.58,34.17,6476,4.0,2413,500001,0,2005
-118.59,34.17,1887,1.0,761,296000,0,1987
-118.6,34.16,3441,2.0,1283,313100,0,1986
-118.6,34.16,3999,2.0,1628,338500,0,1991
-118.57,34.15,5791,2.0,2059,500001,0,2001
-118.58,34.15,3856,2.0,1422,450700,0,2002
-118.59,34.15,2023,1.0,747,369700,0,1994
-118.6,34.15,4570,2.0,1693,361900,0,1995
-118.59,34.14,1303,1.0,450,483100,0,2004
-118.49,34.18,3073,2.0,1486,311700,0,1992
-118.51,34.18,1893,1.0,911,295300,0,1986
-118.51,34.17,3252,3.0,1411,219000,0,1992
-118.52,34.18,1700,1.0,930,213100,0,1980
-118.52,34.18,2082,1.0,1047,216000,0,1977
-118.52,34.18,1611,1.0,879,221800,0,1981
-118.53,34.17,6430,5.0,2897,243800,0,2005
-118.54,34.17,1080,1.0,386,315900,0,2012
-118.55,34.18,3011,2.0,1287,311000,0,1991
-118.56,34.18,1819,1.0,770,457300,0,1984
-118.54,34.18,7214,7.0,4100,174500,0,2006
-118.53,34.18,7194,7.0,3687,189300,0,2007
-118.54,34.17,2458,1.0,1034,443600,0,1989
-118.54,34.17,3352,3.0,1815,425000,0,1998
-118.55,34.17,2127,1.0,761,500001,0,1987
-118.56,34.17,2987,1.0,1244,500001,0,1988
-118.52,34.17,17377,17.0,7450,259600,0,2003
-118.52,34.16,2693,1.0,1219,335400,0,1984
-118.53,34.16,3554,3.0,1623,290600,0,1991
-118.51,34.16,11154,7.0,4076,500001,0,2000
-118.48,34.16,2108,1.0,769,500001,0,1991
-118.49,34.16,3333,1.0,1171,500001,0,1986
-118.5,34.16,3547,2.0,1187,424000,0,1989
-118.5,34.15,3104,1.0,1111,500001,0,1990
-118.5,34.17,880,,369,303600,0,1986
-118.49,34.15,2829,1.0,1010,500001,0,1990
-118.49,34.14,3539,1.0,1190,500001,0,1995
-118.49,34.13,4394,,1443,500001,0,1999
-118.51,34.14,6748,3.0,2431,500001,0,1995
-118.53,34.14,6920,3.0,2515,500001,0,1995
-118.54,34.15,10111,5.0,3599,500001,0,1997
-118.56,34.14,9657,4.0,3585,500001,0,2000
-118.43,34.15,6270,6.0,2549,295800,0,1995
-118.43,34.15,1293,1.0,459,467600,0,1981
-118.43,34.15,2900,2.0,1090,447400,0,1997
-118.43,34.15,1856,1.0,795,360600,0,1992
-118.44,34.15,5474,5.0,2352,382500,0,1994
-118.44,34.15,1778,1.0,641,500001,0,1979
-118.44,34.15,4420,4.0,1669,359100,0,2008
-118.44,34.15,1335,1.0,539,301700,0,1986
-118.44,34.15,1387,1.0,713,304500,0,1985
-118.45,34.16,7828,8.0,3303,318300,0,2001
-118.45,34.15,1091,1.0,517,332600,0,2013
-118.45,34.15,3876,3.0,1334,478400,0,2003
-118.46,34.16,1495,1.0,598,265400,0,1985
-118.46,34.16,4590,4.0,2195,334900,0,2007
-118.47,34.15,6306,5.0,2381,457300,0,2016
-118.47,34.16,3823,2.0,1449,392500,0,1993
-118.47,34.15,804,1.0,267,500001,0,1980
-118.48,34.15,2536,1.0,990,495500,0,1992
-118.48,34.16,3507,2.0,1427,500001,0,1993
-118.48,34.14,9320,4.0,2980,500001,0,1992
-118.46,34.14,5264,3.0,1738,500001,0,1989
-118.47,34.14,2873,1.0,850,500001,0,1987
-118.47,34.14,3646,2.0,1390,500001,0,1989
-118.43,34.14,1693,1.0,498,500001,0,1979
-118.43,34.13,4400,2.0,1521,500001,0,1986
-118.45,34.14,1741,1.0,588,490800,0,1990
-118.35,34.15,1680,1.0,493,500001,0,1971
-118.36,34.15,3545,2.0,1221,500001,0,1982
-118.36,34.15,3659,3.0,1338,366100,0,1989
-118.37,34.15,4604,5.0,2391,263100,0,2000
-118.37,34.15,2630,2.0,1071,376100,0,1994
-118.38,34.16,2358,2.0,1065,320600,0,1981
-118.38,34.15,2933,2.0,1115,365900,0,1987
-118.39,34.15,3110,2.0,1212,394400,0,1994
-118.39,34.15,917,1.0,379,425000,0,1994
-118.39,34.16,4084,4.0,1637,256300,0,2003
-118.4,34.15,3881,3.0,1535,369100,0,1992
-118.41,34.15,4032,3.0,1695,425900,0,1990
-118.42,34.15,680,1.0,268,371400,0,1975
-118.42,34.15,1880,1.0,681,372300,0,2005
-118.42,34.15,1861,1.0,736,355900,0,1992
-118.42,34.16,277,1.0,119,341700,0,2006
-118.42,34.16,54,1.0,20,375000,0,1977
-118.4,34.15,2394,2.0,837,380400,0,1982
-118.4,34.15,2515,2.0,967,374500,0,1979
-118.41,34.15,3891,3.0,1568,364700,0,1999
-118.41,34.15,1628,1.0,500,424000,0,1977
-118.36,34.14,1376,1.0,629,295200,0,1993
-118.37,34.14,4382,6.0,2138,197900,0,2015
-118.37,34.14,4670,4.0,1914,367700,0,2002
-118.38,34.14,1253,1.0,492,386700,0,1981
-118.39,34.14,5076,4.0,2021,309200,0,2004
-118.39,34.15,2696,2.0,905,373500,0,1987
-118.35,34.13,1610,1.0,511,385900,0,1984
-118.34,34.12,3257,2.0,1237,409600,0,1982
-118.36,34.13,6871,4.0,2216,495600,0,1987
-118.37,34.14,1883,2.0,774,396400,0,2000
-118.37,34.13,4287,2.0,1498,500001,0,1995
-118.39,34.14,4624,3.0,1572,500001,0,1989
-118.38,34.14,1965,1.0,666,483800,0,1983
-118.4,34.13,8262,4.0,2712,500001,0,1991
-118.4,34.14,1695,1.0,595,399300,0,1971
-118.4,34.14,417,1.0,187,360700,0,1978
-118.41,34.14,778,1.0,258,497600,0,1990
-118.42,34.14,3990,3.0,1417,500001,0,1996
-118.42,34.13,3830,2.0,1292,500001,0,1985
-118.22,34.14,2298,1.0,1203,274600,0,1971
-118.22,34.14,1388,1.0,735,247700,0,1971
-118.2,34.14,3800,2.0,1842,293900,0,1971
-118.19,34.14,2387,1.0,1181,257900,0,1977
-118.19,34.14,1826,1.0,793,291500,0,1985
-118.23,34.14,277,1.0,182,175000,0,1984
-118.22,34.14,3657,2.0,1725,258100,0,1973
-118.22,34.13,2983,2.0,1614,272400,0,1988
-118.2,34.14,2090,1.0,1219,204200,0,1971
-118.21,34.14,1681,1.0,1105,186500,0,1979
-118.21,34.14,1908,2.0,1412,189800,0,1998
-118.2,34.14,1941,1.0,1012,217000,0,1972
-118.19,34.14,2525,2.0,1514,209200,0,1976
-118.19,34.13,2012,1.0,1314,180400,0,1971
-118.2,34.13,2035,1.0,2589,193600,0,1971
-118.21,34.13,2465,2.0,1433,214200,0,1971
-118.22,34.13,1585,1.0,949,173800,0,1976
-118.22,34.13,791,1.0,501,178100,0,1971
-118.18,34.13,2228,1.0,1311,182100,0,1971
-118.18,34.12,1081,1.0,904,165100,0,1971
-118.18,34.12,2397,1.0,1569,167900,0,1978
-118.17,34.12,2568,2.0,1696,169200,0,1988
-118.18,34.12,2640,2.0,1795,173400,0,1994
-118.17,34.12,3376,2.0,1990,232000,0,1993
-118.19,34.13,1309,1.0,883,198000,0,1973
-118.19,34.12,679,1.0,483,162500,0,1971
-118.19,34.12,2591,2.0,2366,146400,0,1982
-118.19,34.12,1219,1.0,1036,170600,0,1979
-118.19,34.12,2833,2.0,2148,172100,0,1987
-118.2,34.13,3369,3.0,2032,196400,0,1993
-118.2,34.13,2929,2.0,1931,173600,0,1973
-118.2,34.12,1580,1.0,1462,167600,0,1971
-118.2,34.12,1908,2.0,1557,162000,0,1982
-118.21,34.12,1590,1.0,1127,173900,0,1971
-118.21,34.12,1904,2.0,1666,175800,0,1982
-118.21,34.12,1301,1.0,1189,190000,0,1971
-118.2,34.11,678,1.0,791,171300,0,1971
-118.2,34.11,3659,4.0,4153,162900,0,1977
-118.2,34.11,1901,2.0,1856,156400,0,1971
-118.2,34.12,1565,1.0,1500,155600,0,1979
-118.19,34.12,3387,3.0,2833,176900,0,1977
-118.19,34.11,1266,1.0,1032,150000,0,1983
-118.19,34.12,2524,2.0,2487,167700,0,1988
-118.18,34.11,1523,1.0,753,183800,0,1990
-118.18,34.11,1346,1.0,1204,152200,0,1979
-118.19,34.11,1158,1.0,1051,169300,0,1985
-118.19,34.11,1638,1.0,1155,143800,0,1997
-118.19,34.1,1577,1.0,1317,153900,0,1981
-118.2,34.11,1441,2.0,1809,185700,0,1987
-118.2,34.11,2040,2.0,1698,166300,0,1986
-118.2,34.1,3643,4.0,4336,154500,0,1993
-118.21,34.11,2759,1.0,1661,228200,0,1991
-118.21,34.1,1684,1.0,795,218300,0,1983
-118.21,34.1,5077,5.0,3348,186800,0,1976
-118.22,34.1,4003,3.0,2785,252100,0,1988
-118.23,34.1,1051,1.0,799,143800,0,1985
-118.23,34.1,2483,2.0,2121,152900,0,1977
-118.21,34.1,2000,2.0,1234,241700,0,1987
-118.21,34.09,1660,1.0,1678,148200,0,1989
-118.22,34.1,1903,1.0,1187,196600,0,1990
-118.23,34.1,1353,1.0,1536,157000,0,1982
-118.22,34.09,1706,1.0,1941,149700,0,1981
-118.22,34.09,1427,1.0,1835,138900,0,1987
-118.22,34.09,1072,1.0,996,165000,0,1978
-118.23,34.09,438,1.0,690,181300,0,1982
-118.23,34.13,1162,1.0,781,244400,0,1976
-118.23,34.13,737,1.0,462,212500,0,1975
-118.22,34.13,2749,2.0,1375,205800,0,1983
-118.23,34.13,609,1.0,407,185800,0,1989
-118.23,34.13,1308,,835,214800,0,1975
-118.23,34.13,1799,1.0,1088,244500,0,1986
-118.22,34.12,3306,4.0,2670,185400,0,1995
-118.21,34.12,1937,1.0,1523,170500,0,1988
-118.22,34.11,2870,2.0,1371,220900,0,1987
-118.22,34.12,1298,1.0,750,240800,0,1986
-118.23,34.12,1546,1.0,974,183800,0,1995
-118.24,34.12,1213,1.0,801,204200,0,1982
-118.23,34.12,2094,1.0,1413,221100,0,1991
-118.23,34.11,1021,1.0,495,223500,0,1992
-118.23,34.11,4148,3.0,3220,187100,0,1988
-118.25,34.12,1281,1.0,1584,153100,0,2012
-118.24,34.12,2904,3.0,3320,168800,0,1994
-118.24,34.12,80,1.0,125,154200,0,1989
-118.24,34.11,2141,1.0,1777,178800,0,1973
-118.24,34.11,1148,1.0,1161,176700,0,1984
-118.23,34.11,2612,2.0,2496,156000,0,1990
-118.26,34.12,2839,2.0,1768,214000,0,1978
-118.26,34.11,2183,2.0,1445,210900,0,1976
-118.25,34.11,2230,2.0,1667,217800,0,1980
-118.25,34.11,2222,2.0,1817,208900,0,1980
-118.25,34.11,1415,1.0,1467,156300,0,1984
-118.24,34.1,1525,1.0,1688,141300,0,1981
-118.25,34.11,125,1.0,99,170000,0,1971
-118.25,34.1,598,1.0,312,164300,0,1981
-118.25,34.1,4198,3.0,1935,277300,0,1981
-118.26,34.11,1740,1.0,749,270700,0,1971
-118.27,34.14,3768,4.0,2320,204500,0,1994
-118.27,34.13,1375,1.0,1512,208900,0,1976
-118.27,34.13,1613,1.0,966,230300,0,1977
-118.27,34.11,1832,2.0,934,276600,0,1987
-118.27,34.11,3825,3.0,1378,352600,0,1984
-118.28,34.11,4453,4.0,1830,495600,0,1985
-118.28,34.11,1607,1.0,633,438300,0,1978
-118.28,34.12,2384,1.0,836,500001,0,1973
-118.26,34.12,1942,1.0,1375,209100,0,1971
-118.26,34.12,2290,2.0,1278,238200,0,1971
-118.27,34.12,2037,1.0,1089,230600,0,1973
-118.29,34.11,2774,2.0,1076,500001,0,1993
-118.29,34.11,2681,2.0,1144,264300,0,1983
-118.29,34.1,2196,2.0,1165,254200,0,1984
-118.29,34.1,1711,1.0,1190,265500,0,1980
-118.29,34.11,3696,4.0,1685,266700,0,1999
-118.29,34.11,2850,1.0,1113,500001,0,1974
-118.29,34.11,1448,1.0,681,436400,0,1975
-118.3,34.11,3136,2.0,1213,391900,0,1971
-118.3,34.1,5305,7.0,3895,283300,0,1986
-118.3,34.11,1590,1.0,568,500001,0,1998
-118.3,34.11,1954,1.0,645,500001,0,1971
-118.31,34.11,1875,1.0,735,433300,0,1971
-118.31,34.12,3895,2.0,1271,500001,0,1984
-118.31,34.13,2822,1.0,907,498700,0,1983
-118.32,34.12,3410,3.0,1218,393500,0,1971
-118.32,34.11,2462,2.0,857,434400,0,1981
-118.32,34.11,5135,5.0,2404,435700,0,1990
-118.32,34.11,4472,6.0,2796,410700,0,1975
-118.33,34.11,3495,4.0,1939,438300,0,1985
-118.33,34.11,1601,1.0,784,342900,0,1975
-118.33,34.11,2330,1.0,846,430200,0,1986
-118.32,34.13,1856,1.0,540,500001,0,1989
-118.33,34.12,1894,1.0,769,500001,0,2000
-118.34,34.13,2375,1.0,751,500001,0,1978
-118.32,34.14,4574,5.0,1624,500001,0,2000
-118.34,34.11,5485,4.0,2034,500001,0,1983
-118.35,34.1,3977,4.0,1720,364500,0,1997
-118.36,34.1,1295,1.0,578,405100,0,1971
-118.36,34.1,1096,1.0,423,500001,0,1971
-118.35,34.1,7432,11.0,3596,225000,0,2005
-118.35,34.1,2930,4.0,1648,372200,0,2007
-118.35,34.1,2745,3.0,1161,436400,0,2003
-118.35,34.1,4109,5.0,2103,250000,0,2005
-118.35,34.1,5477,7.0,2863,237500,0,1999
-118.34,34.11,937,1.0,527,468800,0,1972
-118.34,34.1,3193,5.0,2039,500001,0,1994
-118.34,34.1,1996,3.0,1215,325000,0,1999
